word,proportion in topic 0,proportion in topic 1,proportion in topic 2,proportion in topic 3,proportion in topic 4,p(topic0|word),p(topic1|word),p(topic2|word),p(topic3|word),p(topic4|word)
identity,7.525969e-05,0,0.00014070288,0.00040327347,0.0007226931,0.0560832069096055,0,0.1048511961804389,0.3005177095505245,0.5385478873594312
touch,0,0,1.054862e-05,0,9.9905614e-05,0,0,0.09550217638804445,0,0.9044978236119555
stergiou,2.0284539e-05,0,0,0,0,1.0,0,0,0,0
election,0,0,0,0,2.3514007e-05,0,0,0,0,1.0
acquisition,0,0,0.00019617587,0.00026715486,4.9251605e-05,0,0,0.38272069981510964,0.5211940436895294,0.09608525649536098
penguin,0,0,0,0,6.126732e-05,0,0,0,0,1.0
eliminate,0.00025913323,0,0.00020376974,0,0,0.5598003171913633,0,0.4401996828086368,0,0
give,0.0010858924,0.00061706256,0.0023754663,0.0024757767,0.0016572976,0.13224051873498732,0.07514618378276916,0.289285460616611,0.30150131400595526,0.2018265228596773
restructuring,0,0,0,0,2.3513672e-05,0,0,0,0,1.0
flatearther,0,0,0,0,2.3514074e-05,0,0,0,0,1.0
factual,2.0536e-05,0,0,0,2.3655326e-05,0.4647065719322258,0,0,0,0.5352934280677742
silviculturist,0,0,0,0,2.3513672e-05,0,0,0,0,1.0
deangelis,5.453356e-05,0,0,0,2.2823511e-05,0.7049589559696667,0,0,0,0.2950410440303333
imran,0,0,0,0,2.3511813e-05,0,0,0,0,1.0
scie,0,0,0,0.00010862321,0,0,0,0,1.0,0
inspection,0.00012962191,0,0.0005022636,2.0682031e-05,0,0.19863370935111552,0,0.7696729717258822,0.031693318923002256,0
traffic,5.4464694e-05,0,1.0271815e-05,0,2.3507708e-05,0.6172041172416228,0,0.11640213254361413,0,0.266393750214763
arctic,0.00010036792,0.00010316773,0,0,4.726346e-05,0.40019248863508367,0.4113560461702921,0,0,0.18845146519462422
walsh,0,0,0,2.540127e-05,0,0,0,0,1.0,0
collectively,0.0001506951,0,0,0,8.2003695e-08,0.9994561263228583,0,0,0,0.0005438736771417081
politic,1.8873023e-05,0,0,0,0.000257682,0.06824328408481237,0,0,0,0.9317567159151876
abm,0.0015802016,0,0,0,0.004718638,0.250871852649454,0,0,0,0.749128147350546
spectrum,6.526769e-05,0,0,2.5581703e-05,1.1447415e-05,0.6380227412776692,0,0,0.25007332640862945,0.11190393231370135
deceased,0,0,0,0,2.3514054e-05,0,0,0,0,1.0
full,0.0006600213,0.00045561476,0.0005812111,0.00021102693,0.00015399077,0.32010890909614076,0.22097217016521184,0.2818861311139931,0.1023476014518625,0.07468518817279184
sscp,0,0,1.0548157e-05,0,0,0,0,1.0,0,0
beque,2.066468e-05,0,0,0,0,1.0,0,0,0,0
andanalogy,0,0,0,0,2.3513965e-05,0,0,0,0,1.0
paris,5.3479806e-05,0,0,0,0,1.0,0,0,0,0
theymight,0,0,0,0,2.3514032e-05,0,0,0,0,1.0
navigational,0,0.00010316764,0,2.5581214e-05,0,0,0.8013091867527392,0,0.19869081324726076,0
sho,1.9685327e-05,0,0,0,0,1.0,0,0,0,0
spruit,0,0,0,2.558163e-05,2.3513629e-05,0,0,0,0.5210611149058755,0.4789388850941246
asson,0,0,1.05487e-05,0,0,0,0,1.0,0,0
boardgamegeek,0,0,0,0,0.00013872902,0,0,0,0,1.0
successive,0,0,0,2.5581532e-05,0,0,0,0,1.0,0
traitor,0,0,0,2.5412755e-05,0,0,0,0,1.0,0
tacitly,5.3684253e-05,0,0,0,0,1.0,0,0,0,0
regionalization,5.3887892e-05,0,0,0,0,1.0,0,0,0,0
organize,0.00027133527,0,0,6.666062e-05,4.743451e-05,0.703979939724749,0,0,0.1729511222302868,0.12306893804496416
insufficient,0.0002594646,0,0.00013304465,0,0,0.6610407261979567,0,0.3389592738020432,0,0
pt,0,0,0,0,2.3495091e-05,0,0,0,0,1.0
sometimes,0.00033138492,0.0002697429,0.00018005441,0.00016912095,0.00040331815,0.24481360747781222,0.19927500007847762,0.13301682770919693,0.12493963135814404,0.2979549333763692
herb,0,0,0,0.0007437487,0,0,0,0,1.0,0
seabird,3.323773e-05,0,2.0995187e-05,0,0,0.6128700511845401,0,0.38712994881545987,0,0
undocumented,0,0,2.7666036e-05,0,6.1274855e-05,0,0,0.31106092363159743,0,0.6889390763684026
mono,0,0,0,2.5581558e-05,0,0,0,0,1.0,0
eanucc,0,0,8.025942e-05,0,0,0,0,1.0,0,0
hoggarth,0,0,0,0.00010862321,0,0,0,0,1.0,0
consumer,8.187159e-05,0.0006054464,0.0018292946,2.9911978e-05,0,0.03215032490215846,0.2377539993644363,0.7183494791317506,0.011746196601654577,0
rhythm,0,0,0,0,6.123403e-05,0,0,0,0,1.0
mysid,0,0,0,2.5581412e-05,0,0,0,0,1.0,0
digestive,0,0,0,2.5581458e-05,0,0,0,0,1.0,0
compass,0,0,0,0,2.3510713e-05,0,0,0,0,1.0
successfully,2.7352664e-05,0,1.7378188e-05,8.839438e-05,1.8829029e-05,0.18000590343971248,0,0.11436460010444621,0.5817170199173936,0.12391247653844781
hdas,0.00019048902,0,0,0,0,1.0,0,0,0,0
gift,0,0,0,0,0.00021653951,0,0,0,0,1.0
map,0.00038522796,0,2.8720944e-05,0.00039727113,0.0001557559,0.3983842291898511,0,0.02970181890788612,0.41083869119932326,0.16107526070293948
contaminate,0,0,8.036167e-05,0,0,0,0,1.0,0,0
extension,0.00024500175,0,8.1038546e-05,0,0.00023090973,0.4398989797447514,0,0.14550416060777804,0,0.41459685964747056
ship,0,0.0013137802,2.7665006e-05,6.662249e-05,0.00024879922,0,0.7929304349471332,0.016697180679628543,0.04020992108028044,0.15016246329295774
whatwe,0,0,0,0,2.3514032e-05,0,0,0,0,1.0
weingart,0,0,0,0,0.00013872902,0,0,0,0,1.0
simulation,0.0013975836,0.0025180017,2.7896507e-05,0,0.003746048,0.1817515044157708,0.32745847051464083,0.0036278559813475546,0,0.4871621690882408
couse,0,0,0,2.5581558e-05,0,0,0,0,1.0,0
policymaker,0,0,2.7637001e-05,2.558163e-05,0.00029445637,0,0,0.07949090543507066,0.07357914681600396,0.8469299477489254
biologist,0.00029322255,0,0,2.5679843e-05,0,0.9194742848588953,0,0,0.0805257151411047,0
parameterise,2.0821812e-05,0,2.7580312e-05,0,0,0.4301838425284286,0,0.5698161574715713,0,0
crossed,2.065873e-05,0,0,0,0,1.0,0,0,0,0
olivacoin,0,0,0,2.5412948e-05,0,0,0,0,1.0,0
og,0,0,0,6.649351e-05,0,0,0,0,1.0,0
commodity,0,0.0012845317,0.00027417758,0,0,0,0.8240995987030004,0.17590040129699955,0,0
unsdgs,0,0,0,6.663069e-05,0,0,0,0,1.0,0
injury,2.066464e-05,0,0,0,0,1.0,0,0,0,0
alarm,2.0870339e-05,0,1.0442511e-05,0,0,0.6665103636073499,0,0.3334896363926501,0,0
specialty,2.065871e-05,0,0,0,0,1.0,0,0,0,0
corollary,2.0663752e-05,0,0,0,0,1.0,0,0,0,0
creative,8.8234694e-05,0,2.8961587e-05,0.00015846934,0.00016729462,0.1991932579459223,0,0.06538191124687602,0.3577507025717468,0.3776741282354549
grandparent,0,0,1.0548721e-05,0,0,0,0,1.0,0,0
meaningless,0,0,0,2.5574385e-05,0,0,0,0,1.0,0
dilemma,7.830865e-06,0,0.00014136675,2.3352326e-05,2.4487546e-05,0.039743020710373445,0,0.7174611875546247,0.11851717404223398,0.12427861769276778
quantitie,0,0,4.51647e-05,0,0,0,0,1.0,0,0
andseafood,0,0,1.054875e-05,0,0,0,0,1.0,0,0
poetic,0,0,0,6.6627756e-05,0,0,0,0,1.0,0
favor,0,0.00010316764,0,2.5581508e-05,6.1272054e-05,0,0.5429269839842162,0,0.13462449750878425,0.3224485185069995
silverman,5.3887892e-05,0,0,0,0,1.0,0,0,0,0
onedown,0,0,1.0548137e-05,0,0,0,0,1.0,0,0
searchable,2.0865284e-05,0,1.0442561e-05,0,0,0.6664554533771404,0,0.33354454662285954,0,0
hoeglund,0,0,0,0,2.3515446e-05,0,0,0,0,1.0
landauer,0,0,0,2.557436e-05,0,0,0,0,1.0,0
lawyer,5.3579864e-05,0,0,2.5581774e-05,0,0.6768412767671814,0,0,0.32315872323281863,0
incorporated,0,0,0,0,2.3515287e-05,0,0,0,0,1.0
fire,2.0663772e-05,0,0,0,0,1.0,0,0,0,0
markov,0,0,0,2.5581483e-05,0,0,0,0,1.0,0
monk,2.0663752e-05,0,0,0,0,1.0,0,0,0,0
silence,0,0,0,0,6.127521e-05,0,0,0,0,1.0
figure,0.0011956749,0.00044091698,0.00157918,0.003253312,0.0009398565,0.16138270836600943,0.059511475336990416,0.21314518827835205,0.4391062524847855,0.12685437553386258
abolishment,2.06647e-05,0,0,0,0,1.0,0,0,0,0
renege,0,0,1.0548711e-05,0,0,0,0,1.0,0,0
summary,0.000111716996,0,0.00037835602,0,0.00019372068,0.16337821672936395,0,0.553318964798544,0,0.2833028184720921
groundswell,0,0,0,2.558158e-05,0,0,0,0,1.0,0
voluntary,2.5611214e-05,0,0.00071531173,0,1.8976076e-05,0.03370344425404063,0,0.9413247170845473,0,0.024971838661412043
polarise,2.0663772e-05,0,0,0,0,1.0,0,0,0,0
wittekindt,0,0,1.0148341e-05,0,0,0,0,1.0,0,0
ke,0,0,0,0,9.990313e-05,0,0,0,0,1.0
supplier,0,0.0006054436,0.0008211858,0,0,0,0.42438743780066895,0.5756125621993311,0,0
perform,0.00030548358,0.0016721401,0.0006676499,0.00073731673,0.0007718565,0.07353171099941878,0.40249404069639755,0.16070729300957046,0.17747651197297662,0.18579044332163658
oncorhynchus,0,0,0,2.5581458e-05,0,0,0,0,1.0,0
already,0.0006333284,0.00010317048,0.00027973566,8.072607e-05,0.00019511273,0.490164432263576,0.07984878107147464,0.21650137665467395,0.06247793403905665,0.15100747597121875
progressive,0.00029324938,0,0,0,9.9972145e-05,0.7457612604406912,0,0,0,0.2542387395593087
trigger,2.2325783e-05,0.00010373493,5.9390026e-05,6.669539e-05,0.00022177295,0.047108850395887164,0.21888742827587293,0.1253168072011302,0.14073160554617672,0.467955308580933
symbolic,2.0732763e-05,0,0,0,9.971115e-05,0.1721362468215348,0,0,0,0.8278637531784652
widespread,6.1212944e-05,0,0,0.0001886515,5.6970883e-05,0.19949771082111623,0,0,0.614829784422045,0.18567250475683889
geeske,0,0,0,0,2.3514007e-05,0,0,0,0,1.0
acute,0,0,0,0,9.990532e-05,0,0,0,0,1.0
tin,0,0,0,0,0.00025549775,0,0,0,0,1.0
upton,0,0,0,2.54129e-05,0,0,0,0,1.0,0
parallel,0.00010217001,0.00010316911,7.4396215e-05,6.499402e-05,2.202821e-05,0.27857641461449345,0.2813005721626564,0.20284848111071177,0.17721248341089854,0.060062048701239844
lobby,2.06647e-05,0,0,0,0,1.0,0,0,0,0
sampler,0,0,0,2.5581458e-05,0,0,0,0,1.0,0
cassell,0,0,0,0,2.3511699e-05,0,0,0,0,1.0
miele,0,0,0,0,2.3515557e-05,0,0,0,0,1.0
shugart,0,0,0,0,6.127439e-05,0,0,0,0,1.0
innovation,0.0023746488,0.001886577,7.880779e-05,0.00028484737,1.28521415e-05,0.5120279152796717,0.4067886081768359,0.01699273908812664,0.06141952549017536,0.0027712119651904015
optimization,0,0,1.054859e-05,2.5581849e-05,2.3513876e-05,0,0,0.17685826070011967,0.42890674399638534,0.394234995303495
port,5.8717735e-08,0.00024014752,0.00064481376,7.0164395e-05,2.2859651e-05,6.003587992294545e-05,0.2455385554246577,0.6592890806488396,0.07173950438980536,0.023372823656774365
synergie,2.066468e-05,0,0,0,0,1.0,0,0,0,0
osnabr,0,0,0,0,2.3514054e-05,0,0,0,0,1.0
jijpe,0,0,1.054869e-05,0,0,0,0,1.0,0,0
haul,5.3887892e-05,0.00010316685,0,0,0,0.34311534402623584,0.6568846559737642,0,0,0
structure,0.000596316,0.0017346827,0.00093732926,0.0017151552,0.0011151704,0.09777830432874943,0.2844369958670404,0.153694457476984,0.2812350586243805,0.1828551837028457
education,0.00017698688,0.00038326604,9.212668e-05,0.0034910666,0.00096606184,0.03463873247895,0.07501036083620462,0.018030439562468532,0.6832490683506637,0.18907139877171322
fishmeal,5.3887892e-05,0,0,0,0,1.0,0,0,0,0
blaming,0,0,0,0,2.3513987e-05,0,0,0,0,1.0
accession,2.0160282e-05,0,0,0,0,1.0,0,0,0,0
reforest,0,0,0,0,2.3513605e-05,0,0,0,0,1.0
union,0.000174438,0,5.3400454e-05,0,0,0.7656214160759421,0,0.23437858392405783,0,0
ebook_central,0.00039577778,0,0,0,0,1.0,0,0,0,0
half,0.00012758993,0,0,6.3648054e-05,0.00013501331,0.3910786876146809,0,0,0.19508905023225434,0.41383226215306473
falsification,0,0,0,6.649027e-05,0,0,0,0,1.0,0
maybe,0.00018727733,0,3.0737272e-05,0,2.052762e-05,0.7850909103442542,0,0.1288546409023177,0,0.08605444875342813
wiley,0,0.00026771927,0,0,0,0,1.0,0,0,0
resist,5.3887892e-05,0,0,0,0,1.0,0,0,0,0
disservice,0.0013564888,0,0,0,0,1.0,0,0,0,0
casti,0,0,0,0,2.3513987e-05,0,0,0,0,1.0
precisely,0,0,2.7666249e-05,0,2.3514074e-05,0,0,0.5405641674852897,0,0.4594358325147103
certain,0.0004546325,0.00010380192,0.0007311929,0.0003078099,0.0007509543,0.19359314674450148,0.044201282700429785,0.31135901631077967,0.1310726538000045,0.31977390044428455
wwwtracefishorg,0,0,1.054874e-05,0,0,0,0,1.0,0,0
brendan,2.066468e-05,0,0,0,0,1.0,0,0,0,0
nose,0,0,1.0548116e-05,0,0,0,0,1.0,0,0
fictional,0,0,0,0,0.00017762351,0,0,0,0,1.0
unity,1.8241144e-05,0,0,0,0.00080355274,0.022196738572006155,0,0,0,0.9778032614279939
container,0,0.0002677277,8.0417645e-05,2.5444766e-05,0,0,0.7166348740847237,0.21525634941957805,0.06810877649569824,0
extend,1.0312745e-05,0.00013018685,0.00015662132,0.0003309538,0.00031745064,0.010906894182159175,0.13768731494629702,0.16564475757229,0.35002107542351407,0.3357399578757397
irreversibility,0,0,0,2.54137e-05,0,0,0,0,1.0,0
deny,2.0160263e-05,0,0,0,2.3515604e-05,0.4615881629892089,0,0,0,0.5384118370107911
surprised,0,0,2.7666167e-05,0,0,0,0,1.0,0,0
multilanguage,0,0,0,2.557436e-05,0,0,0,0,1.0,0
msme,0,0,4.516505e-05,0,0,0,0,1.0,0,0
pon,0,0,0,0.0001086287,0,0,0,0,1.0,0
futuristic,0,0,0,0,2.3515533e-05,0,0,0,0,1.0
offend,2.028444e-05,0,0,0,0,1.0,0,0,0,0
criticism,0,0,2.768715e-05,1.1923697e-05,0.00015273647,0,0,0.14394352681023334,0.06199045036608134,0.7940660228236853
stone,0,0,0,2.5574434e-05,2.3515624e-05,0,0,0,0.5209697288137917,0.4790302711862083
differentiated,0,0,0,2.5581558e-05,0,0,0,0,1.0,0
charter,0,0,2.7665743e-05,0,0,0,0,1.0,0,0
varie,0,0,0,2.5581532e-05,0,0,0,0,1.0,0
specialise,0,0,1.054868e-05,0,0,0,0,1.0,0,0
miguel,0,0,0,0,2.3515604e-05,0,0,0,0,1.0
pelac,5.3887943e-05,0,0,0,0,1.0,0,0,0,0
literal,2.0284519e-05,0,0,0,0,1.0,0,0,0,0
viktig,0,0,0,2.5413192e-05,0,0,0,0,1.0,0
attainment,0,0,0,2.5571117e-05,0,0,0,0,1.0,0
norske,0,0,0,0,2.3513605e-05,0,0,0,0,1.0
proqu,0.00039577778,0,0,0,0,1.0,0,0,0,0
microsimulation,0,0,0,0,2.3514007e-05,0,0,0,0,1.0
persistency,0,0,0,6.649224e-05,0,0,0,0,1.0,0
treat,9.345082e-05,0,5.9749407e-05,0,0.00025563035,0.2285807994543867,0,0.14614710889434057,0,0.6252720916512727
fitzpatrick,5.3887943e-05,0,0,2.5581532e-05,0,0.678096123753073,0,0,0.32190387624692696,0
zach,0,0,1.0548761e-05,0,0,0,0,1.0,0,0
sentence,0,0,0,0.00014930479,0,0,0,0,1.0,0
manager,0.00036238896,0,6.2386636e-05,2.6912707e-05,9.872841e-05,0.6583901879420666,0,0.1133443709104984,0.04889514802583068,0.1793702931216043
encounter,9.159989e-05,0.00026860667,0,0,9.534379e-05,0.2010752245426971,0.5896311351903336,0,0,0.20929364026696923
willingly,0,0,0,0,2.3515377e-05,0,0,0,0,1.0
richter,2.06647e-05,0,0,0,0,1.0,0,0,0,0
kjeden,0,0,0,2.5413263e-05,0,0,0,0,1.0,0
unsustainable,0,0,0,2.557436e-05,0,0,0,0,1.0,0
popularise,0,0,0,0,2.3495091e-05,0,0,0,0,1.0
filing_cabinet,0,0,9.77189e-05,0,0,0,0,1.0,0,0
conveniently,0,0,1.05487e-05,0,0,0,0,1.0,0,0
asee,0,0,0,2.5581508e-05,0,0,0,0,1.0,0
saysevershed,2.02845e-05,0,0,0,0,1.0,0,0,0,0
share,0.00054401107,0.000969979,0.0006125125,0.0007001813,0.00073972694,0.15253741072106333,0.2719762346857102,0.17174480346331922,0.19632659588988632,0.20741495524002093
rest,0,0,9.678449e-05,0.00027959165,2.4389592e-05,0,0,0.24149891514874425,0.6976436063782127,0.06085747847304315
climatic,2.0664662e-05,0,0,0,0,1.0,0,0,0,0
twin,0,0,0,0,2.3495024e-05,0,0,0,0,1.0
inevitability,2.0284557e-05,0,0,0,0,1.0,0,0,0,0
milestone,0,0,2.7449794e-05,0,0,0,0,1.0,0,0
wwwisoorg,2.0083062e-05,0,0,0,0,1.0,0,0,0,0
extensively,5.243986e-05,0,0,0.00015354615,2.2744463e-05,0.22926486187737308,0,0,0.6712973011519174,0.09943783697070951
modular,0,0,0,2.5412537e-05,0,0,0,0,1.0,0
intelligence,0,0.0006054444,2.7667827e-05,0.00023543686,0,0,0.6970756335853578,0.031855225008150696,0.27106914140649147,0
formalism,2.0658688e-05,0,0,0,0,1.0,0,0,0,0
martinez,0,0,4.5146662e-05,0,0,0,0,1.0,0,0
creationist,0,0,0,0,2.3514032e-05,0,0,0,0,1.0
abnj,0,0,2.766622e-05,0,0,0,0,1.0,0,0
vpn,0,0,0,6.663069e-05,0,0,0,0,1.0,0
conclusion,0.00086201716,0.00044774485,0.00060377404,0.0002604463,0.0003374786,0.34323335153601603,0.1782806353056496,0.24040749658191257,0.10370310891800774,0.13437540765841402
magnitude,2.1179841e-05,0,0,6.527317e-05,0,0.2449867441423269,0,0,0.7550132558576731,0
whale,0,0,0,6.662484e-05,0,0,0,0,1.0,0
bioeconomic,1.818785e-05,0,1.0539609e-05,6.990785e-05,0,0.18439491259579205,0,0.10685432273627887,0.7087507646679291,0
dent_educ,0,0,1.014835e-05,0,0,0,0,1.0,0,0
formulate,0.00018764361,0.00026772718,0.0003373941,0.00012581924,0.00018193394,0.17050480075733773,0.24327377358459132,0.3065775189943341,0.11432727765865076,0.1653166290050861
eclipse,2.0160358e-05,0,0,0,0,1.0,0,0,0,0
piece,0,0,8.033853e-05,2.5445857e-05,0,0,0,0.7594554469235798,0.24054455307642017,0
lease,2.0160378e-05,0,0,0,0,1.0,0,0,0,0
british,1.9866378e-05,0,0.0001509111,0,0.00010087892,0.0731305369186724,0,0.5555219859347522,0,0.3713474771465754
elt,0,0,1.014835e-05,0,0,0,0,1.0,0,0
spilt,0,0,2.766622e-05,0,0,0,0,1.0,0,0
burn,0,0,0,2.5184423e-05,2.3514704e-05,0,0,0,0.5171432180658544,0.48285678193414555
ravichandran,0,0,0,0.0001086287,0,0,0,0,1.0,0
theoretically,0,0,0,0,2.3511699e-05,0,0,0,0,1.0
trustbuilde,0,0,0,0,6.127229e-05,0,0,0,0,1.0
countenance,0,0,0,0,6.127515e-05,0,0,0,0,1.0
procedia,0,0,0,0,2.3515579e-05,0,0,0,0,1.0
clinical,0,0,0,2.5412151e-05,0,0,0,0,1.0,0
keywordbase,2.065873e-05,0,0,0,0,1.0,0,0,0,0
empathic,0,0,0,0,2.3511788e-05,0,0,0,0,1.0
quite,6.732166e-05,0,0.00019679817,0,0,0.25489058618494936,0,0.7451094138150506,0,0
consequential,0,0.00043614866,0,0,0,0,1.0,0,0,0
pedagogic,0,0,0,2.5581558e-05,0,0,0,0,1.0,0
microsoft,0,0,0,6.663069e-05,0,0,0,0,1.0,0
umsll,0,0,0,2.5581558e-05,0,0,0,0,1.0,0
moot,0,0,0,0,2.3515131e-05,0,0,0,0,1.0
shutdown,0,0,0,2.5581412e-05,2.3514143e-05,0,0,0,0.5210535221434955,0.47894647785650446
wwwg,0,0,6.270122e-05,0,0,0,0,1.0,0,0
wild,7.1214556e-05,0.000104496095,0.00029460018,0.00020787395,2.3211423e-05,0.10153256548483557,0.14898297907622582,0.42001963611513743,0.29637164965019314,0.03309316967360807
epistemic,2.065871e-05,0,0,0,0,1.0,0,0,0,0
aerial,2.0663281e-05,0.0017943449,0,0,0,0.011384676881368466,0.9886153231186315,0,0,0
analytically,0,0,0.0001861491,0,0,0,0,1.0,0,0
souvik,0,0,0,0,2.3515331e-05,0,0,0,0,1.0
kalikoski,0,0,1.0548127e-05,0,0,0,0,1.0,0,0
transform,9.060285e-05,0.0005005286,6.1483945e-05,3.0555948e-05,0.00031341342,0.09091334102372776,0.5022438871320813,0.0616946461483132,0.030660661172051958,0.3144874645238257
animal_welfare,4.309767e-08,0.0006054459,0.00014895039,0,0,5.7125427164663734e-05,0.8025109824934795,0.19743189207935583,0,0
deceitful,0,0,1.0548147e-05,0,0,0,0,1.0,0,0
barreteau,0,0,0,0,9.9900666e-05,0,0,0,0,1.0
auspice,2.0160338e-05,0,0,0,0,1.0,0,0,0,0
material,9.256896e-05,0,0.0009052345,0.0002714665,0.00018862844,0.06349479547367362,0,0.6209174035962873,0.18620399357237633,0.12938380735766267
origin,0.00012818327,0,0.0014195708,0,9.8305245e-05,0.07787281327332997,0,0.8624056161934247,0,0.059721570533245366
velde,0,0,6.269924e-05,0,0,0,0,1.0,0,0
amply,0,0.00026771927,0,0,0,0,1.0,0,0,0
complication,0,0,1.0548157e-05,0,0,0,0,1.0,0,0
orcid,2.1478525e-05,0,0,7.1389244e-05,9.44837e-05,0.11464294882325368,0,0,0.3810444829955195,0.5043125681812268
confident,2.0663772e-05,0,0,0,0,1.0,0,0,0,0
centrally,5.2313535e-05,0,0,0,0,1.0,0,0,0,0
vision,0.000124317,0.0007750552,1.0485552e-05,0.00014816989,0,0.11749881839695361,0.7325472186268177,0.009910470493990318,0.14004349248223838,0
tromso,0,0,2.7666249e-05,0,2.3513672e-05,0,0,0.5405684133884794,0,0.45943158661152067
positive,0.0004604195,0,0.00029056717,0.00015506228,0.0003378711,0.3701359277150105,0,0.23358990374728522,0.12465614650798804,0.2716180220297162
economical,0,0,2.7665743e-05,0,2.3515107e-05,0,0,0.540548715799889,0,0.4594512842001111
press,0.0003605409,0.00026921474,0.00012145006,5.257391e-05,0.00060773175,0.2554289753589758,0.19072800042870844,0.08604256576727172,0.037246536079253,0.43055392236579104
adj,0,0,0,0,2.3511835e-05,0,0,0,0,1.0
click,0,0,0,6.656241e-05,0,0,0,0,1.0,0
suggestion,0.00012661282,0,6.39876e-05,0.0001074415,5.4513697e-05,0.35912864949988366,0,0.18149647294006566,0.3047504889368666,0.15462438862318406
choice,0.00084683986,0.00011344621,0.00023500659,0.0002889134,0.0002853874,0.4785505159896668,0.0641086274230147,0.13280258885582313,0.16326541252200888,0.1612728552094865
like,0,0,0.00030958926,0,0,0,0,1.0,0,0
henriksen,0,0,0,2.5571164e-05,0,0,0,0,1.0,0
precompetitive,0,0,1.05487e-05,0,0,0,0,1.0,0,0
hbid,8.787394e-05,0,0,0,0,1.0,0,0,0,0
instuctional,0,0,0,2.557114e-05,0,0,0,0,1.0,0
desire,0.00016103964,0.0002689681,0.00018278384,9.641874e-05,0.0003465425,0.1525353616615319,0.2547642783209915,0.1731312798296658,0.09132700131350063,0.3282420788743102
redfish,2.0664662e-05,0,0,0,0,1.0,0,0,0,0
state,0.001589533,0.0006181985,0.0020817732,0.0004962168,0.0006688876,0.2914109899157259,0.11333506393035701,0.38165396983562133,0.09097202041646334,0.12262795590183243
trivial,0,0,8.1480655e-05,4.4672288e-05,4.068723e-05,0,0,0.4883755098430948,0.26775498172966394,0.2438695084272413
predominantly,5.388507e-05,0,0,0,0,1.0,0,0,0,0
lanham,0,0,0,0,2.3515287e-05,0,0,0,0,1.0
pauly,0,0,9.799045e-05,0,0,0,0,1.0,0,0
unsurprisingly,2.06647e-05,0,0,0,0,1.0,0,0,0,0
rapport,0,0,1.0548167e-05,0,2.3511835e-05,0,0,0.3096936642562299,0,0.6903063357437701
highlighted,3.9574174e-05,0,5.267509e-05,2.5490306e-05,0,0.33611617795399,0,0.4473864576591662,0.21649736438684383,0
decrease,0.00019828381,0.0008922137,1.07712385e-05,0.00049152435,0.00017855305,0.11193961872488696,0.5036924661077005,0.006080820738501847,0.2774863301960118,0.1008007642328989
steal,2.0159705e-05,0.00010316812,0,0,0,0.1634643721557877,0.8365356278442123,0,0,0
profitability,5.363124e-05,0,0,0,0,1.0,0,0,0,0
thesedecision,0,0,0,0,2.3513987e-05,0,0,0,0,1.0
university,9.268053e-05,0.00026796933,0.00010595224,0.0006161479,0.00034980467,0.06469598181129764,0.1870569669545266,0.07396034773169335,0.4301042763161169,0.24418242718636546
gam,0,0,0,0,0.0032573962,0,0,0,0,1.0
asendorpf,0,0,0,0,2.3511991e-05,0,0,0,0,1.0
plate,0,0,0.00027440203,0,0,0,0,1.0,0,0
algae,0,0,0,2.5581458e-05,0,0,0,0,1.0,0
mor,2.065871e-05,0,0,0,0,1.0,0,0,0,0
unfruitful,2.0663752e-05,0,0,0,0,1.0,0,0,0,0
affiliated,0,0,0,2.5581558e-05,0,0,0,0,1.0,0
harsh,0,0.0004361485,0,0,0,0,1.0,0,0,0
designing,0,0,0,0,2.351365e-05,0,0,0,0,1.0
pungitius,0,0,0,0.0001086286,0,0,0,0,1.0,0
epd,2.0284519e-05,0,0,0,0,1.0,0,0,0,0
rac,2.065871e-05,0,0,0,0,1.0,0,0,0,0
madness,0,0,0,0,2.3515377e-05,0,0,0,0,1.0
commercially,5.663475e-05,0,0,2.2171402e-05,0,0.718659003533388,0,0,0.281340996466612,0
lose,2.4026629e-05,0.000104595405,0.00020370135,0.0002314523,0.0002551116,0.02934058131490106,0.12772869555996896,0.24875382797535714,0.282642439860248,0.31153445528952484
mandating,0,0,2.7666192e-05,0,0,0,0,1.0,0,0
strategy,0.001129058,0,0.00068091095,0.0004907794,0.0009407439,0.3483142597063102,0,0.2100609548715449,0.15140539471658843,0.29021939070555647
contract,0,0,0.0001926679,1.1785581e-05,9.9903526e-05,0,0,0.6330325722826285,0.03872288330422285,0.3282445444131486
pyramid,0,0,0,0,6.12748e-05,0,0,0,0,1.0
horle,0,0.00010316615,0,0,0,0,1.0,0,0,0
hattam,2.06647e-05,0,0,0,0,1.0,0,0,0,0
cyber,0,0,0,2.557114e-05,0,0,0,0,1.0,0
ozar,0,0,0,6.662223e-05,0,0,0,0,1.0,0
gomm,0,0,6.274799e-05,0,0,0,0,1.0,0,0
contact,0.00023465858,0,9.0749854e-05,3.6836245e-05,0.00021039193,0.4097862057272433,0,0.15847721426551528,0.06432743700790683,0.3674091429993346
brace,2.0663752e-05,0,0,0,0,1.0,0,0,0,0
discard_problem,0.00025902872,0,0,0,0,1.0,0,0,0,0
crime,5.2526346e-05,0,0,0,0,1.0,0,0,0,0
reviewofmodel,0,0,0,0,2.3513987e-05,0,0,0,0,1.0
tropical,0,0,0,6.6630615e-05,0,0,0,0,1.0,0
violation,0,0,9.7952994e-05,0,0,0,0,1.0,0,0
hegland,0,0,0,2.5185049e-05,0,0,0,0,1.0,0
